"DTI Voltage","time"
468,1786827116066
467,1786827116092
468,1786827116118
468,1786827116144
467,1786827116170
469,1786827116197
468,1786827116223
468,1786827116249
468,1786827116276
467,1786827116302
468,1786827116328
467,1786827116354
467,1786827116381
467,1786827116407
467,1786827116433
467,1786827116459
466,1786827116485
467,1786827116511
467,1786827116538
467,1786827116564
467,1786827116590
466,1786827116616
467,1786827116642
468,1786827116668
468,1786827116694
469,1786827116720
468,1786827116746
468,1786827116772
468,1786827116798
469,1786827116825
469,1786827116852
469,1786827116878
469,1786827116904
469,1786827116930
469,1786827116956
468,1786827116982
468,1786827117008
469,1786827117034
469,1786827117060
468,1786827117087
468,1786827117113
469,1786827117139
469,1786827117165
471,1786827117191
468,1786827117217
468,1786827117243
468,1786827117269
468,1786827117296
469,1786827117322
469,1786827117348
468,1786827117374
470,1786827117400
470,1786827117427
470,1786827117454
469,1786827117480
469,1786827117506
469,1786827117533
469,1786827117559
470,1786827117585
469,1786827117611
470,1786827117637
469,1786827117664
469,1786827117690
469,1786827117716
468,1786827117742
469,1786827117768
469,1786827117794
470,1786827117820
470,1786827117846
469,1786827117872
469,1786827117899
469,1786827117925
469,1786827117951
470,1786827117977
470,1786827118003
470,1786827118029
470,1786827118055
470,1786827118081
469,1786827118108
469,1786827118134
470,1786827118160
470,1786827118186
470,1786827118212
470,1786827118238
471,1786827118264
470,1786827118290
470,1786827118316
470,1786827118343
470,1786827118369
470,1786827118395
470,1786827118421
470,1786827118447
471,1786827118473
470,1786827118500
470,1786827118526
470,1786827118553
470,1786827118579
470,1786827118605
470,1786827118631
470,1786827118657
469,1786827118683
470,1786827118710
470,1786827118736
471,1786827118762
470,1786827118788
470,1786827118815
471,1786827118841
471,1786827118867
471,1786827118893
471,1786827118920
471,1786827118946
471,1786827118973
471,1786827118999
471,1786827119026
470,1786827119052
471,1786827119078
470,1786827119104
470,1786827119130
470,1786827119156
470,1786827119183
470,1786827119209
470,1786827119235
470,1786827119262
470,1786827119288
469,1786827119314
469,1786827119340
470,1786827119367
470,1786827119393
471,1786827119419
471,1786827119446
471,1786827119472
472,1786827119498
471,1786827119524
471,1786827119550
471,1786827119577
471,1786827119603
472,1786827119629
471,1786827119655
471,1786827119681
471,1786827119708
471,1786827119734
471,1786827119760
470,1786827119787
470,1786827119814
470,1786827119840
470,1786827119866
470,1786827119891
470,1786827119918
470,1786827119945
470,1786827119971
471,1786827119997
470,1786827120023
471,1786827120049
471,1786827120076
470,1786827120102
470,1786827120128
470,1786827120155
470,1786827120181
470,1786827120207
471,1786827120233
470,1786827120259
470,1786827120286
470,1786827120312
469,1786827120338
469,1786827120364
470,1786827120390
471,1786827120417
471,1786827120443
471,1786827120469
470,1786827120495
470,1786827120521
472,1786827120547
472,1786827120574
473,1786827120600
473,1786827120626
472,1786827120652
471,1786827120678
471,1786827120705
471,1786827120731
471,1786827120757
471,1786827120783
470,1786827120809
471,1786827120836
471,1786827120862
470,1786827120888
470,1786827120914
470,1786827120941
469,1786827120967
469,1786827120993
469,1786827121019
468,1786827121045
468,1786827121071
469,1786827121097
469,1786827121123
469,1786827121149
469,1786827121176
469,1786827121202
469,1786827121228
469,1786827121254
470,1786827121280
468,1786827121307
470,1786827121333
471,1786827121360
470,1786827121386
469,1786827121412
470,1786827121438
469,1786827121464
468,1786827121491
470,1786827121517
467,1786827121543
467,1786827121569
468,1786827121595
467,1786827121621
467,1786827121647
467,1786827121674
466,1786827121700
467,1786827121726
466,1786827121752
467,1786827121779
467,1786827121805
467,1786827121831
467,1786827121857
467,1786827121883
466,1786827121909
466,1786827121935
466,1786827121961
467,1786827121988
466,1786827122014
467,1786827122040
466,1786827122066
465,1786827122092
465,1786827122118
466,1786827122145
465,1786827122171
466,1786827122197
465,1786827122223
464,1786827122249
465,1786827122275
465,1786827122301
466,1786827122328
464,1786827122355
465,1786827122381
465,1786827122407
464,1786827122434
464,1786827122460
464,1786827122486
464,1786827122512
464,1786827122538
463,1786827122564
464,1786827122590
464,1786827122617
464,1786827122643
463,1786827122669
463,1786827122695
464,1786827122721
464,1786827122747
463,1786827122774
463,1786827122800
463,1786827122826
463,1786827122853
463,1786827122879
462,1786827122905
462,1786827122931
463,1786827122957
463,1786827122983
463,1786827123010
462,1786827123036
463,1786827123062
463,1786827123088
462,1786827123114
462,1786827123141
461,1786827123167
460,1786827123193
460,1786827123219
459,1786827123245
459,1786827123272
459,1786827123298
461,1786827123324
461,1786827123350
462,1786827123376
461,1786827123402
459,1786827123428
460,1786827123454
460,1786827123480
460,1786827123507
461,1786827123533
462,1786827123559
462,1786827123585
462,1786827123611
461,1786827123637
463,1786827123663
462,1786827123689
463,1786827123716
462,1786827123742
463,1786827123768
462,1786827123794
463,1786827123820
463,1786827123847
463,1786827123873
464,1786827123899
463,1786827123925
464,1786827123952
464,1786827123978
464,1786827124004
464,1786827124030
463,1786827124056
464,1786827124082
464,1786827124109
465,1786827124135
464,1786827124161
464,1786827124187
463,1786827124214
465,1786827124240
465,1786827124266
464,1786827124292
464,1786827124319
462,1786827124345
463,1786827124371
462,1786827124397
463,1786827124424
464,1786827124450
463,1786827124476
464,1786827124502
464,1786827124528
463,1786827124555
463,1786827124581
461,1786827124607
460,1786827124633
462,1786827124659
462,1786827124685
463,1786827124711
462,1786827124737
463,1786827124763
462,1786827124790
462,1786827124816
459,1786827124842
460,1786827124869
461,1786827124895
462,1786827124921
460,1786827124947
461,1786827124973
461,1786827124999
462,1786827125025
461,1786827125051
460,1786827125078
461,1786827125104
461,1786827125130
461,1786827125156
461,1786827125182
461,1786827125208
461,1786827125235
461,1786827125261
462,1786827125287
462,1786827125313
462,1786827125339
461,1786827125365
461,1786827125392
458,1786827125418
460,1786827125444
459,1786827125470
463,1786827125496
463,1786827125523
464,1786827125549
462,1786827125575
459,1786827125602
457,1786827125627
457,1786827125654
461,1786827125680
464,1786827125706
462,1786827125732
460,1786827125758
459,1786827125785
458,1786827125811
460,1786827125837
462,1786827125863
465,1786827125889
467,1786827125915
465,1786827125941
465,1786827125968
466,1786827125994
463,1786827126020
462,1786827126046
463,1786827126072
462,1786827126098
464,1786827126124
464,1786827126150
464,1786827126176
465,1786827126202
463,1786827126228
465,1786827126255
464,1786827126281
463,1786827126307
464,1786827126333
462,1786827126359
463,1786827126386
463,1786827126412
462,1786827126438
463,1786827126464
465,1786827126490
467,1786827126517
467,1786827126543
466,1786827126569
465,1786827126595
469,1786827126621
469,1786827126647
472,1786827126673
475,1786827126699
478,1786827126725
484,1786827126753
484,1786827126779
481,1786827126805
482,1786827126831
481,1786827126857
481,1786827126883
480,1786827126909
481,1786827126935
481,1786827126961
481,1786827126987
481,1786827127013
481,1786827127039
481,1786827127066
481,1786827127092
481,1786827127118
480,1786827127145
481,1786827127171
480,1786827127197
480,1786827127223
481,1786827127249
481,1786827127276
479,1786827127302
481,1786827127328
480,1786827127354
480,1786827127380
480,1786827127406
479,1786827127432
480,1786827127458
480,1786827127485
480,1786827127512
479,1786827127538
479,1786827127564
479,1786827127590
480,1786827127616
480,1786827127643
480,1786827127669
479,1786827127695
479,1786827127721
480,1786827127747
479,1786827127774
479,1786827127800
478,1786827127826
478,1786827127852
478,1786827127878
478,1786827127904
480,1786827127930
478,1786827127956
478,1786827127983
479,1786827128010
478,1786827128036
475,1786827128062
474,1786827128088
475,1786827128114
474,1786827128140
474,1786827128166
474,1786827128193
474,1786827128219
474,1786827128245
474,1786827128271
474,1786827128297
474,1786827128324
474,1786827128350
474,1786827128376
475,1786827128402
474,1786827128428
476,1786827128454
476,1786827128481
478,1786827128507
474,1786827128533
475,1786827128559
474,1786827128585
474,1786827128611
474,1786827128637
474,1786827128663
476,1786827128689
474,1786827128715
474,1786827128741
474,1786827128768
472,1786827128794
469,1786827128820
469,1786827128846
470,1786827128872
470,1786827128898
470,1786827128924
471,1786827128951
471,1786827128977
468,1786827129003
466,1786827129029
466,1786827129055
466,1786827129081
467,1786827129108
467,1786827129134
466,1786827129160
467,1786827129186
466,1786827129212
466,1786827129238
466,1786827129264
465,1786827129290
466,1786827129316
466,1786827129343
467,1786827129369
467,1786827129395
466,1786827129421
466,1786827129448
467,1786827129474
467,1786827129501
466,1786827129528
466,1786827129554
466,1786827129580
466,1786827129606
467,1786827129632
466,1786827129658
467,1786827129685
466,1786827129711
466,1786827129737
465,1786827129764
465,1786827129790
464,1786827129816
465,1786827129842
465,1786827129868
465,1786827129894
465,1786827129920
466,1786827129946
465,1786827129972
466,1786827129998
465,1786827130024
465,1786827130051
466,1786827130077
465,1786827130103
465,1786827130129
465,1786827130155
465,1786827130181
465,1786827130207
465,1786827130234
466,1786827130260
467,1786827130286
467,1786827130312
466,1786827130338
467,1786827130365
467,1786827130391
467,1786827130417
468,1786827130443
469,1786827130469
469,1786827130495
470,1786827130521
469,1786827130547
469,1786827130573
469,1786827130599
469,1786827130626
469,1786827130652
470,1786827130678
471,1786827130704
471,1786827130730
471,1786827130756
471,1786827130783
471,1786827130809
472,1786827130835
471,1786827130861
470,1786827130887
470,1786827130914
471,1786827130940
471,1786827130966
472,1786827130993
472,1786827131019
472,1786827131045
471,1786827131071
470,1786827131098
468,1786827131124
469,1786827131150
469,1786827131176
471,1786827131203
471,1786827131229
469,1786827131255
470,1786827131281
469,1786827131307
469,1786827131333
470,1786827131359
470,1786827131385
470,1786827131412
470,1786827131438
470,1786827131464
469,1786827131490
470,1786827131516
470,1786827131543
471,1786827131569
470,1786827131595
470,1786827131621
470,1786827131647
471,1786827131673
471,1786827131699
471,1786827131725
470,1786827131752
471,1786827131779
470,1786827131805
470,1786827131832
470,1786827131858
470,1786827131884
470,1786827131910
470,1786827131936
470,1786827131962
470,1786827131988
471,1786827132015
469,1786827132041
471,1786827132067
470,1786827132093
470,1786827132119
469,1786827132145
470,1786827132171
470,1786827132197
470,1786827132224
470,1786827132251
470,1786827132277
470,1786827132303
470,1786827132330
470,1786827132356
471,1786827132382
471,1786827132408
470,1786827132434
470,1786827132461
470,1786827132487
470,1786827132513
470,1786827132539
470,1786827132565
470,1786827132592
469,1786827132618
469,1786827132644
470,1786827132670
469,1786827132696
469,1786827132722
468,1786827132748
468,1786827132774
467,1786827132801
467,1786827132827
466,1786827132853
467,1786827132879
467,1786827132905
466,1786827132931
466,1786827132958
467,1786827132984
466,1786827133010
466,1786827133036
466,1786827133062
465,1786827133088
466,1786827133114
465,1786827133140
465,1786827133166
465,1786827133192
465,1786827133218
465,1786827133244
464,1786827133271
465,1786827133297
465,1786827133323
464,1786827133349
464,1786827133375
464,1786827133401
465,1786827133427
464,1786827133453
464,1786827133479
465,1786827133505
465,1786827133532
464,1786827133558
464,1786827133584
463,1786827133610
464,1786827133636
464,1786827133662
464,1786827133688
464,1786827133715
464,1786827133741
463,1786827133767
464,1786827133793
465,1786827133819
464,1786827133845
463,1786827133871
462,1786827133897
461,1786827133923
461,1786827133950
462,1786827133976
461,1786827134002
463,1786827134028
463,1786827134054
462,1786827134080
458,1786827134106
458,1786827134132
458,1786827134158
459,1786827134185
460,1786827134211
460,1786827134237
460,1786827134263
458,1786827134289
458,1786827134316
457,1786827134342
458,1786827134368
457,1786827134394
460,1786827134420
460,1786827134446
462,1786827134472
458,1786827134498
460,1786827134525
461,1786827134551
461,1786827134577
462,1786827134603
462,1786827134629
463,1786827134656
464,1786827134682
466,1786827134708
466,1786827134734
469,1786827134760
471,1786827134786
471,1786827134812
471,1786827134838
473,1786827134864
473,1786827134890
474,1786827134916
476,1786827134942
479,1786827134969
481,1786827134995
479,1786827135021
479,1786827135047
480,1786827135073
478,1786827135100
480,1786827135126
479,1786827135152
479,1786827135178
479,1786827135204
478,1786827135230
479,1786827135256
479,1786827135282
473,1786827135308
473,1786827135335
474,1786827135361
474,1786827135387
474,1786827135413
474,1786827135439
474,1786827135465
473,1786827135491
474,1786827135517
474,1786827135543
475,1786827135570
476,1786827135596
478,1786827135622
480,1786827135648
478,1786827135674
478,1786827135700
478,1786827135726
478,1786827135753
477,1786827135779
478,1786827135805
477,1786827135831
478,1786827135857
478,1786827135883
476,1786827135910
477,1786827135936
478,1786827135962
477,1786827135988
478,1786827136014
477,1786827136040
476,1786827136066
477,1786827136092
474,1786827136118
474,1786827136144
475,1786827136170
474,1786827136196
474,1786827136222
475,1786827136249
473,1786827136275
474,1786827136301
473,1786827136327
472,1786827136353
470,1786827136379
471,1786827136405
471,1786827136431
471,1786827136458
472,1786827136484
472,1786827136511
472,1786827136537
472,1786827136563
471,1786827136590
469,1786827136616
469,1786827136642
469,1786827136668
468,1786827136694
467,1786827136721
468,1786827136747
468,1786827136773
467,1786827136799
469,1786827136826
470,1786827136852
469,1786827136878
469,1786827136904
470,1786827136930
469,1786827136957
470,1786827136983
470,1786827137009
470,1786827137035
468,1786827137062
469,1786827137088
469,1786827137114
468,1786827137140
468,1786827137166
469,1786827137192
469,1786827137218
468,1786827137244
467,1786827137270
467,1786827137296
467,1786827137322
467,1786827137349
467,1786827137375
468,1786827137401
468,1786827137427
467,1786827137453
467,1786827137479
467,1786827137505
467,1786827137531
468,1786827137557
468,1786827137584
468,1786827137610
468,1786827137636
468,1786827137662
467,1786827137688
468,1786827137714
467,1786827137741
468,1786827137767
467,1786827137793
468,1786827137819
467,1786827137845
468,1786827137871
468,1786827137897
467,1786827137923
467,1786827137949
467,1786827137976
467,1786827138002
467,1786827138028
468,1786827138054
468,1786827138080
468,1786827138106
468,1786827138133
468,1786827138159
469,1786827138187
470,1786827138213
470,1786827138239
471,1786827138265
470,1786827138291
469,1786827138317
469,1786827138344
469,1786827138370
470,1786827138396
469,1786827138422
469,1786827138448
469,1786827138474
469,1786827138500
469,1786827138527
469,1786827138553
469,1786827138579
468,1786827138605
468,1786827138631
469,1786827138658
469,1786827138684
469,1786827138710
469,1786827138736
469,1786827138762
469,1786827138789
469,1786827138815
468,1786827138841
469,1786827138867
468,1786827138893
469,1786827138919
468,1786827138945
468,1786827138971
468,1786827138997
468,1786827139023
470,1786827139050
469,1786827139076
468,1786827139102
468,1786827139129
468,1786827139155
469,1786827139181
469,1786827139207
469,1786827139233
469,1786827139259
469,1786827139286
468,1786827139312
468,1786827139338
468,1786827139364
467,1786827139390
467,1786827139417
467,1786827139443
467,1786827139469
467,1786827139495
467,1786827139521
467,1786827139547
466,1786827139573
466,1786827139599
464,1786827139626
464,1786827139652
465,1786827139678
466,1786827139704
466,1786827139731
466,1786827139757
465,1786827139783
464,1786827139810
465,1786827139836
465,1786827139862
466,1786827139888
465,1786827139914
466,1786827139940
464,1786827139966
465,1786827139992
464,1786827140018
465,1786827140045
465,1786827140071
466,1786827140097
465,1786827140123
465,1786827140149
464,1786827140175
463,1786827140201
463,1786827140227
463,1786827140253
465,1786827140280
466,1786827140306
466,1786827140332
465,1786827140358
464,1786827140385
463,1786827140411
463,1786827140437
465,1786827140463
464,1786827140489
463,1786827140515
464,1786827140541
463,1786827140567
464,1786827140593
465,1786827140619
465,1786827140645
465,1786827140671
465,1786827140697
465,1786827140724
465,1786827140750
465,1786827140776
465,1786827140802
465,1786827140828
466,1786827140854
466,1786827140880
466,1786827140906
466,1786827140933
464,1786827140959
465,1786827140985
465,1786827141011
466,1786827141037
468,1786827141064
469,1786827141090
469,1786827141117
469,1786827141143
469,1786827141169
467,1786827141195
467,1786827141222
467,1786827141248
467,1786827141274
467,1786827141300
466,1786827141326
465,1786827141352
466,1786827141378
464,1786827141405
462,1786827141431
462,1786827141457
463,1786827141483
463,1786827141510
462,1786827141536
460,1786827141562
460,1786827141588
460,1786827141614
458,1786827141640
457,1786827141666
457,1786827141692
458,1786827141718
459,1786827141745
458,1786827141771
460,1786827141797
458,1786827141823
457,1786827141849
458,1786827141876
459,1786827141902
458,1786827141928
457,1786827141954
458,1786827141981
459,1786827142007
457,1786827142033
457,1786827142059
456,1786827142085
458,1786827142111
457,1786827142137
458,1786827142164
457,1786827142190
458,1786827142216
457,1786827142242
457,1786827142268
457,1786827142294
455,1786827142320
457,1786827142346
456,1786827142372
456,1786827142398
456,1786827142424
456,1786827142451
458,1786827142477
456,1786827142503
457,1786827142529
456,1786827142555
456,1786827142581
455,1786827142607
457,1786827142634
457,1786827142660
456,1786827142686
456,1786827142712
457,1786827142739
457,1786827142765
457,1786827142791
458,1786827142817
455,1786827142843
457,1786827142869
456,1786827142896
457,1786827142922
457,1786827142948
457,1786827142974
457,1786827143000
457,1786827143027
456,1786827143053
456,1786827143079
457,1786827143105
456,1786827143131
455,1786827143157
458,1786827143183
457,1786827143209
457,1786827143236
455,1786827143263
456,1786827143289
457,1786827143315
458,1786827143342
456,1786827143368
457,1786827143394
455,1786827143420
457,1786827143447
458,1786827143473
456,1786827143499
455,1786827143525
456,1786827143552
454,1786827143578
457,1786827143604
462,1786827143630
463,1786827143656
462,1786827143682
467,1786827143708
473,1786827143735
475,1786827143761
482,1786827143787
484,1786827143813
482,1786827143839
482,1786827143866
482,1786827143892
483,1786827143918
481,1786827143944
482,1786827143970
482,1786827143996
481,1786827144022
481,1786827144048
482,1786827144074
482,1786827144100
483,1786827144127
481,1786827144153
482,1786827144179
482,1786827144205
481,1786827144231
482,1786827144258
481,1786827144284
481,1786827144310
481,1786827144336
482,1786827144363
480,1786827144389
481,1786827144415
480,1786827144441
480,1786827144467
480,1786827144493
480,1786827144519
480,1786827144545
480,1786827144571
479,1786827144597
480,1786827144624
480,1786827144650
479,1786827144676
479,1786827144702
479,1786827144728
481,1786827144754
480,1786827144780
478,1786827144807
478,1786827144833
479,1786827144860
480,1786827144886
479,1786827144913
478,1786827144939
478,1786827144965
479,1786827144992
479,1786827145018
478,1786827145044
478,1786827145070
478,1786827145096
477,1786827145122
477,1786827145148
474,1786827145174
473,1786827145200
473,1786827145227
473,1786827145253
473,1786827145279
473,1786827145305
472,1786827145331
472,1786827145357
472,1786827145383
472,1786827145409
470,1786827145436
469,1786827145463
470,1786827145489
470,1786827145515
471,1786827145541
470,1786827145567
470,1786827145593
469,1786827145619
469,1786827145646
468,1786827145672
467,1786827145698
467,1786827145724
465,1786827145750
465,1786827145776
464,1786827145802
463,1786827145828
464,1786827145854
467,1786827145880
467,1786827145906
466,1786827145932
465,1786827145958
464,1786827145984
465,1786827146011
465,1786827146037
466,1786827146063
465,1786827146089
464,1786827146115
465,1786827146141
465,1786827146167
464,1786827146193
465,1786827146219
466,1786827146246
467,1786827146272
465,1786827146298
466,1786827146324
465,1786827146351
465,1786827146377
464,1786827146403
466,1786827146429
465,1786827146455
466,1786827146481
465,1786827146508
465,1786827146534
466,1786827146560
466,1786827146586
465,1786827146612
467,1786827146638
467,1786827146664
465,1786827146691
466,1786827146717
466,1786827146743
466,1786827146769
465,1786827146795
464,1786827146821
465,1786827146847
464,1786827146873
464,1786827146899
462,1786827146925
463,1786827146952
462,1786827146978
462,1786827147004
462,1786827147030
458,1786827147056
459,1786827147083
457,1786827147109
456,1786827147135
458,1786827147161
458,1786827147187
458,1786827147213
458,1786827147239
458,1786827147265
457,1786827147291
457,1786827147317
456,1786827147343
458,1786827147370
459,1786827147396
458,1786827147422
456,1786827147448
457,1786827147474
457,1786827147500
457,1786827147527
456,1786827147553
456,1786827147579
458,1786827147605
456,1786827147631
455,1786827147658
456,1786827147684
455,1786827147710
456,1786827147736
455,1786827147762
454,1786827147788
453,1786827147814
454,1786827147840
455,1786827147866
455,1786827147893
454,1786827147919
454,1786827147945
453,1786827147971
454,1786827147997
454,1786827148024
453,1786827148050
455,1786827148076
453,1786827148102
454,1786827148128
451,1786827148154
453,1786827148180
452,1786827148206
454,1786827148233
453,1786827148259
452,1786827148285
450,1786827148311
449,1786827148337
451,1786827148363
451,1786827148389
453,1786827148415
452,1786827148441
451,1786827148467
452,1786827148493
448,1786827148520
446,1786827148546
449,1786827148572
447,1786827148598
449,1786827148624
453,1786827148650
450,1786827148676
448,1786827148702
448,1786827148728
450,1786827148754
450,1786827148780
450,1786827148806
450,1786827148832
449,1786827148858
448,1786827148884
449,1786827148910
448,1786827148936
450,1786827148963
449,1786827148989
448,1786827149015
448,1786827149041
448,1786827149067
449,1786827149093
448,1786827149119
448,1786827149145
449,1786827149171
451,1786827149198
452,1786827149224
451,1786827149250
453,1786827149276
451,1786827149302
450,1786827149329
450,1786827149355
450,1786827149381
450,1786827149407
449,1786827149433
449,1786827149459
448,1786827149485
448,1786827149512
447,1786827149538
448,1786827149565
449,1786827149591
449,1786827149617
449,1786827149643
449,1786827149669
449,1786827149695
448,1786827149722
450,1786827149748
449,1786827149774
449,1786827149800
451,1786827149826
450,1786827149853
451,1786827149879
450,1786827149905
449,1786827149931
449,1786827149957
449,1786827149983
449,1786827150009
448,1786827150035
451,1786827150061
450,1786827150087
452,1786827150114
452,1786827150140
450,1786827150166
450,1786827150192
451,1786827150218
452,1786827150244
455,1786827150270
454,1786827150297
454,1786827150323
452,1786827150349
451,1786827150375
451,1786827150401
452,1786827150427
452,1786827150453
451,1786827150480
453,1786827150506
455,1786827150532
457,1786827150558
455,1786827150585
453,1786827150611
457,1786827150637
458,1786827150663
461,1786827150689
463,1786827150715
463,1786827150741
463,1786827150767
463,1786827150793
463,1786827150820
463,1786827150846
462,1786827150873
462,1786827150899
463,1786827150926
463,1786827150952
464,1786827150978
463,1786827151006
465,1786827151032
471,1786827151058
470,1786827151084
470,1786827151110
471,1786827151136
470,1786827151162
471,1786827151188
471,1786827151214
470,1786827151240
470,1786827151266
471,1786827151293
470,1786827151319
471,1786827151345
471,1786827151371
471,1786827151397
471,1786827151423
469,1786827151449
471,1786827151475
471,1786827151502
470,1786827151528
469,1786827151554
469,1786827151580
469,1786827151606
470,1786827151632
469,1786827151659
469,1786827151685
469,1786827151711
469,1786827151737
470,1786827151763
470,1786827151789
469,1786827151815
470,1786827151841
469,1786827151868
469,1786827151894
468,1786827151920
468,1786827151946
469,1786827151972
468,1786827151998
467,1786827152024
467,1786827152050
468,1786827152077
469,1786827152103
468,1786827152129
470,1786827152155
468,1786827152181
468,1786827152207
468,1786827152233
468,1786827152259
468,1786827152285
468,1786827152312
468,1786827152338
469,1786827152364
469,1786827152390
469,1786827152416
469,1786827152442
469,1786827152469
469,1786827152495
469,1786827152521
469,1786827152547
468,1786827152573
469,1786827152599
468,1786827152625
468,1786827152652
469,1786827152678
469,1786827152704
468,1786827152730
468,1786827152756
469,1786827152782
468,1786827152808
468,1786827152834
468,1786827152860
468,1786827152887
467,1786827152913
468,1786827152939
468,1786827152965
468,1786827152991
466,1786827153017
465,1786827153043
466,1786827153069
465,1786827153096
465,1786827153122
466,1786827153148
465,1786827153174
466,1786827153201
465,1786827153227
465,1786827153253
464,1786827153279
466,1786827153305
466,1786827153332
465,1786827153358
464,1786827153384
464,1786827153410
464,1786827153436
465,1786827153462
465,1786827153488
464,1786827153515
464,1786827153541
464,1786827153567
466,1786827153593
465,1786827153619
466,1786827153645
465,1786827153672
464,1786827153698
463,1786827153724
465,1786827153750
465,1786827153777
463,1786827153803
463,1786827153830
463,1786827153856
463,1786827153882
465,1786827153908
465,1786827153934
463,1786827153960
462,1786827153987
463,1786827154013
463,1786827154039
462,1786827154065
463,1786827154091
462,1786827154117
460,1786827154144
460,1786827154170
460,1786827154196
459,1786827154222
459,1786827154248
458,1786827154274
458,1786827154300
459,1786827154326
459,1786827154352
458,1786827154378
457,1786827154404
458,1786827154431
458,1786827154457
459,1786827154483
461,1786827154509
460,1786827154535
459,1786827154561
458,1786827154588
459,1786827154615
458,1786827154641
457,1786827154667
457,1786827154694
458,1786827154720
459,1786827154746
459,1786827154772
459,1786827154798
457,1786827154824
458,1786827154850
459,1786827154876
459,1786827154902
461,1786827154928
460,1786827154954
457,1786827154980
457,1786827155007
457,1786827155033
457,1786827155059
458,1786827155085
457,1786827155111
459,1786827155137
459,1786827155163
458,1786827155190
457,1786827155216
457,1786827155242
458,1786827155268
457,1786827155294
457,1786827155320
457,1786827155346
458,1786827155372
458,1786827155398
460,1786827155424
458,1786827155450
458,1786827155476
457,1786827155502
458,1786827155529
458,1786827155555
457,1786827155581
457,1786827155607
456,1786827155633
457,1786827155659
454,1786827155685
456,1786827155711
457,1786827155737
458,1786827155764
455,1786827155790
457,1786827155816
456,1786827155842
456,1786827155868
456,1786827155894
456,1786827155920
455,1786827155946
454,1786827155972
455,1786827155998
455,1786827156024
456,1786827156050
455,1786827156076
455,1786827156102
455,1786827156128
455,1786827156154
454,1786827156181
454,1786827156207
457,1786827156233
458,1786827156259
457,1786827156285
459,1786827156311
459,1786827156337
459,1786827156363
460,1786827156389
459,1786827156416
458,1786827156442
460,1786827156468
459,1786827156494
460,1786827156520
462,1786827156546
466,1786827156572
467,1786827156598
470,1786827156624
470,1786827156650
470,1786827156676
472,1786827156702
475,1786827156729
481,1786827156755
482,1786827156781
480,1786827156807
480,1786827156833
480,1786827156860
481,1786827156886
481,1786827156912
481,1786827156938
481,1786827156964
480,1786827156991
480,1786827157017
480,1786827157043
481,1786827157069
480,1786827157095
480,1786827157121
480,1786827157147
480,1786827157174
480,1786827157200
481,1786827157226
478,1786827157252
479,1786827157279
479,1786827157305
480,1786827157331
479,1786827157357
480,1786827157383
479,1786827157409
479,1786827157436
479,1786827157463
478,1786827157489
478,1786827157515
479,1786827157542
479,1786827157568
478,1786827157594
478,1786827157620
477,1786827157646
477,1786827157673
478,1786827157699
477,1786827157725
477,1786827157751
478,1786827157777
478,1786827157803
476,1786827157830
478,1786827157856
477,1786827157882
477,1786827157908
477,1786827157934
478,1786827157960
477,1786827157987
472,1786827158013
472,1786827158039
472,1786827158065
472,1786827158091
473,1786827158117
472,1786827158144
472,1786827158170
471,1786827158196
472,1786827158222
472,1786827158248
472,1786827158274
472,1786827158300
471,1786827158326
472,1786827158352
472,1786827158379
472,1786827158405
472,1786827158431
472,1786827158457
471,1786827158483
471,1786827158510
471,1786827158536
470,1786827158562
466,1786827158588
462,1786827158614
462,1786827158640
463,1786827158666
464,1786827158693
464,1786827158719
462,1786827158745
462,1786827158771
463,1786827158797
462,1786827158823
462,1786827158850
462,1786827158876
463,1786827158902
464,1786827158928
464,1786827158954
462,1786827158980
463,1786827159006
463,1786827159032
463,1786827159058
465,1786827159084
465,1786827159110
464,1786827159136
463,1786827159163
463,1786827159189
462,1786827159215
461,1786827159241
462,1786827159267
461,1786827159293
463,1786827159319
464,1786827159345
462,1786827159371
463,1786827159398
463,1786827159424
461,1786827159450
460,1786827159476
459,1786827159502
458,1786827159528
460,1786827159554
459,1786827159580
459,1786827159607
461,1786827159633
459,1786827159659
458,1786827159685
458,1786827159711
458,1786827159738
457,1786827159764
457,1786827159791
455,1786827159817
455,1786827159843
456,1786827159869
456,1786827159895
455,1786827159921
455,1786827159947
455,1786827159973
455,1786827159999
455,1786827160025
454,1786827160051
455,1786827160077
454,1786827160103
454,1786827160130
455,1786827160156
454,1786827160182
455,1786827160208
453,1786827160234
453,1786827160260
454,1786827160286
454,1786827160313
453,1786827160339
453,1786827160365
453,1786827160391
453,1786827160417
454,1786827160443
455,1786827160469
456,1786827160495
456,1786827160521
455,1786827160548
456,1786827160574
460,1786827160600
460,1786827160626
459,1786827160652
459,1786827160679
460,1786827160705
460,1786827160731
459,1786827160757
461,1786827160783
460,1786827160809
460,1786827160835
460,1786827160861
459,1786827160888
460,1786827160914
461,1786827160940
459,1786827160966
460,1786827160992
459,1786827161018
459,1786827161044
461,1786827161070
461,1786827161097
461,1786827161123
462,1786827161149
462,1786827161175
462,1786827161201
462,1786827161227
463,1786827161253
464,1786827161280
463,1786827161306
463,1786827161332
463,1786827161358
464,1786827161384
463,1786827161411
463,1786827161437
463,1786827161463
465,1786827161489
463,1786827161515
464,1786827161541
464,1786827161568
463,1786827161594
464,1786827161620
464,1786827161646
464,1786827161672
464,1786827161699
465,1786827161725
466,1786827161751
464,1786827161777
