"voltage","time"
25.245,1786825819379
25.245,1786825819267
25.2,1786825819028
25.2,1786825818916
25.2,1786825818804
25.2,1786825818692
25.2,1786825818575
25.2,1786825818453
25.2,1786825818341
25.2,1786825818229
25.2,1786825818117
25.2,1786825818000
25.209,1786825817878
25.209,1786825817654
25.209,1786825817537
25.209,1786825817424
25.209,1786825817302
25.209,1786825817078
25.209,1786825816959
25.209,1786825816847
25.281,1786825816725
25.281,1786825816615
25.281,1786825816502
25.281,1786825816386
25.281,1786825816271
25.281,1786825816149
25.281,1786825816037
25.281,1786825815925
25.281,1786825815809
25.281,1786825815697
25.092,1786825815575
25.092,1786825815462
25.092,1786825815351
25.092,1786825815238
25.092,1786825815126
25.092,1786825815004
25.092,1786825814892
25.092,1786825814780
25.092,1786825814665
25.092,1786825814553
25.191,1786825814431
25.191,1786825814320
